957: 985,910,1020,1017,961,967
387: 882,941,402,335,625,745
157: 675,928,705,901,847,997
931: 
385: 870,414,316,323,362,413
996: 1001,1003,865
907: 300,430,1021,360,354
162: 581,486,392,370,918,920
773: 382,455,394,404,447
372: 405,440,364,436,378,461
434: 365,347,416,366,410
494: 
451: 416,366,885,364,443
1008: 802,847,227,914,565,990
356: 857,874,911,324,405,440
365: 347,434,846,668,803,416
842: 204,892,921,1011,877,1000
672: 
608: 88,920,1015,444,918,428
625: 491,989,381,335,387,805,745
712: 1001,1003
176: 705,951,695,585,998,512
383: 499,1019,893,455,394
921: 204,842,1022,962,1011
348: 332,962,329,938,1022,398
346: 336,730,320,337,408,338
431: 429,458,368,994
445: 983,320,919,960,995
370: 392,994,429,375,486,162
402: 335,352,88,424,387,882
185: 950,336,730
1000: 373,877,842,1011,774,388
391: 313,381
922: 1009,447,404
398: 804,1011,348,79,938,1022
422: 909,409,50,333,861
797: 974,1021,360,263,984,728
486: 581,162,370,375,333,933
987: 399,913,881,239,916,499
858: 962,426,768
419: 794,363,345
436: 405,372,721,393,378
414: 154,870,626,316,385,935
885: 324,803,440,364,416,451
942: 317,986,454,361
935: 367,886,154,414,316,798
861: 985,614,933,333,422,991
202: 
378: 380,319,393,372,436,461
204: 892,842,921,768,962,433
205: 804,774,886,860,353,976
847: 802,1008,997,157,705,998,227,1014
845: 1009
900: 969,973,964
353: 388,411,205,774,928,976
881: 399,987,802,832,499,914
358: 394,330,400,395,377
851: 334
403: 400,354,624,427,737,300
938: 374,79,348,329,398
988: 54,397,457,368,927
407: 425,369,401
416: 366,451,803,885,365,434
927: 392,994,351,368,988,397
695: 585,827,972,176,512,981
799: 793
444: 1010,1018,918,351,686,428,608
897: 459,1018,686
375: 342,50,333,429,370,486
923: 340,438,992,952,460
373: 877,446,1000,388,848,437
418: 327,895,450,417,374
227: 902,998,847,1008,990
442: 929,368,339,458
447: 922,1009,773,382,404
585: 695,827,626,117,176,951
972: 695,827,969,999,981,964
914: 893,565,881,802,1008,499
730: 336,346,320,995,950,185
804: 205,1011,398,774,79,860
423: 977,971
941: 387,882,763,745,1016,384
462: 341,410,263,347,430
778: 966
239: 916,314,987,913,350,811
430: 907,300,1021,439,347,462,263
369: 339,407,415
394: 358,404,383,893,330,773
928: 675,157,976,353,411,832,997
745: 805,948,1016,625,387,941
1004: 857,874,961,614,1012,982
497: 
452: 433,396,934,768
998: 902,227,1014,176,705,847,512
376: 354,395,360,317,454
993: 337,408,343,605,349,359
768: 934,858,962,452,433,204
459: 897,313,686
439: 321,737,390,300,430
721: 967,911,1013,449,405,436
961: 1004,1017,874,985,614,957
763: 882,941,980,1013,384,449
728: 984,797
390: 321,439,344,668,347
1007: 910,1005,1020
644: 350,811,338,328,331
964: 973,862,972,900,969,981
962: 332,348,858,768,204,921,1022
263: 462,341,430,1021,797
817: 995,950,960
1017: 874,961,957,967,911
882: 387,941,763,424,402,980
499: 916,383,987,881,893,914
428: 313,686,444,88,608,352
878: 946,875
448: 417,425,450
581: 486,162,120,920,809,933
781: 971
466: 
374: 79,938,450,418,895
924: 
352: 402,335,313,428,88
787: 990,565
384: 393,453,449,941,763,1016,869
415: 406,369,420,401,362
392: 927,994,351,370,918,162
386: 432,325,329
853: 441,322,54,457
1006: 909,409,979,999
351: 392,927,397,1010,444,918
565: 893,914,330,1008,787,427,990
870: 626,414,385,413,326,117
438: 340,923
832: 802,997,411,928,399,881
450: 325,417,448,374,418
401: 323,362,407,389,415
291: 361,977,974,309,986,421
399: 987,913,881,437,411,832
1012: 982,969,999,909,614,1004
857: 1004,874,356,982,841,324
512: 905,981,176,695,902,998
976: 928,798,205,886,353
675: 157,928,901
905: 344,512,981,902,355,321
455: 773,382,350,383,1019,328
300: 907,430,439,737,403,354
892: 204,842,433,371,877
774: 205,804,1011,1000,353,388
427: 624,990,565,330,403,400
971: 781,423
852: 322,929
306: 
377: 358,395
777: 
309: 974,986,291
397: 988,457,318,927,351,1010
970: 
441: 853,457
313: 686,428,459,391,352
314: 848,359,337,913,811,239
315: 932,381,435
316: 414,385,327,323,935,367
317: 376,454,942
318: 397,1010
319: 380,378,461,412
320: 983,445,408,995,346,730
321: 439,737,390,905,344,355
322: 852,853,929,54
323: 401,362,389,316,385
324: 803,885,857,356,841,440
325: 62,450,386,329
326: 979,117,413,379,870,409
327: 418,895,389,367,316
328: 331,644,350,382,455
329: 332,348,386,325,938
330: 893,565,427,394,358,400
331: 328,644
332: 348,962,329,432,426
333: 50,375,486,422,861,933
334: 934,426,851
335: 402,352,989,625,381,387
336: 346,730,338,185
337: 408,993,314,359,346,338
338: 644,811,337,336,346
339: 369,442,458
340: 438,341,410,952,923
341: 462,410,263,340,952
342: 50,375,420,429,406,379
343: 408,993,605,983
344: 905,981,862,668,321,390
973: 862,846,841,964,900,982,969
974: 309,986,797,984,291,421
975: 946,932,618
1019: 916,383,350,455
1020: 1007,910,1005,120,809,985,957
1021: 907,430,360,263,797
1022: 921,348,962,1011,398
