795: 54,351,700,444,608,71
525: 895,418,389
424: 89,428,686,402,387,745
483: 78,858,768,833
681: 456,319,393,449,436
379: 23,406,370,342,375
117: 585,771,66,826,626,873
865: 915
898: 614,698,559,841,695,250,862
120: 721,581,910,911,162,809
443: 
454: 361,376,360
460: 438,340,293,766
769: 892,768,833,866,864,433,349
409: 50,37,66,23,870,326,771
433: 685,426,851,864,769,833,866
700: 795,54,370,880,52,71
128: 
657: 749
809: 487,861,486,120,581,911
404: 400,394,845,377,358
811: 848,314,913,338,350
437: 399,411,913,169,388,848
794: 456,419,380
901: 157,884,705,154,813,826,873
819: 675,679,157,884,170,881,802
708: 
862: 250,668,898,841,803,846
540: 645,218,356,888,405,384,440
381: 58,315,363,91
668: 867,250,862,803,344,390
142: 608,71,88,587,581,162
846: 324,803,885,841,857,862
896: 605,359,730,357,343,408
802: 789,847,883,819,157,881
380: 319,794
827: 585,904,771,422,861,909
848: 314,811,762,169,373,437
899: 781
705: 157,901,873,759,856,789
413: 23,406,362,385,323,326
412: 202
688: 799,777
154: 98,826,798,886,884,901
456: 681,319,794,453,393
387: 335,491,625,745,402,424
157: 884,170,901,705,819,789,802
564: 512,902,695,840
385: 323,327,316,413,414,326
160: 721,910,763
907: 354,797,814,801,300
162: 120,581,910,142,88,882
773: 239,544,455,383,891,259
890: 
434: 364,451,378,416
494: 
451: 364,434,440,324,885,416
884: 157,170,901,798,154,675,819
169: 762,877,204,388,842,848,437
170: 157,884,819
842: 774,388,78,169,204
672: 775
608: 142,71,88,795,444,428
625: 491,387,745,345,805,435
712: 915
176: 627,856,834,904,909,900,698
383: 499,891,893,747,773,259,394
674: 
179: 874,857,721,356,888
180: 805,869,199
431: 429,392,442,852,368
445: 396,711,343
834: 176,856,585,904
402: 352,459,686,424,335,387
185: 828,336,331
707: 389,778,425,417,448,418
391: 91,352,335,58
559: 614,698,898
398: 79,348,558,62,685,858
422: 333,486,50,827,771,861
797: 907,354,801,276,263,309
486: 333,587,422,809,861,581
883: 847,802,881,914,787
858: 483,78,546,685,398,833
419: 363,794
436: 461,681,319,202
414: 870,21,326,316,385,367
885: 324,803,846,451,365
199: 906,106,180,805,869,645,384
801: 814,905,355,321,907,797,263
861: 809,487,909,486,422,827
202: 372,378,412,436
378: 202,372,364,434
204: 877,169,892,768,78,842
205: 675,353,804,798,492,774
847: 789,227,802,883,231,787
845: 447,382,259,394,404,377
900: 614,698,904,487,909,176
711: 682,445
881: 832,747,914,819,679,802,883
876: 337,908,314,828,336,338
851: 432,452,864,329,433,426
403: 360,395,427,354,376
747: 832,881,914,722,383,499,891
829: 502,863
407: 415,401,420,362
416: 347,451,434,365
218: 645,540,384
695: 564,512,627,698,898,250
799: 793,777,688
444: 897,686,795,351,608,428
897: 686,444,318,397,351,459
375: 333,52,23,379,370,50
866: 769,864,433
762: 877,169,848
418: 895,19,525,417,707,389,374
227: 847,231,902,737,787,624
442: 339,431,852
447: 382,845,377
585: 827,117,904,873,856,834
231: 512,902,789,847,227
914: 747,881,883,499,787
730: 359,896,408,749
804: 78,546,492,774,205
423: 792
682: 466,711
462: 341,410,430,347,366
778: 707,389,425,401
239: 773,455,350,399,913,891
430: 390,365,439,347,462
544: 773,455,259
394: 404,330,383,893,845,259
833: 769,768,433,685,483,858
745: 387,625,424,89,106,805
502: 829,863
497: 
452: 851,432,864,334,371
587: 333,52,486,142,71,581
376: 361,309,454,354,360,403
250: 867,668,862,898,695
768: 892,769,833,483,78,204
459: 352,402,318,313,897,686
439: 344,321,390,430,341
721: 160,120,910,911,763,874,179,888
873: 813,826,585,117,901,705,856
763: 906,882,160,721,910,645,888
728: 276,263,321,341,340,766
390: 365,430,668,803,344,439
259: 382,845,544,773,383,394
644: 336,338,331,455,350,328
650: 596,817
749: 596,320,730,790,657
263: 276,728,801,321,797
817: 650,596,346
789: 847,802,157,705,759,231,512
882: 906,106,763,88,89,910,162
499: 722,383,893,747,914,565,787
428: 424,89,686,444,608,88
878: 875,91
448: 417,450,425,707
581: 120,162,587,486,142,809
781: 899
466: 682
474: 
275: 565,737,600,732
276: 263,728,797,309,766,291
787: 565,737,914,847,227,883,499
384: 449,199,869,645,218,540,405
415: 401,407,389,323,327
392: 429,431,458,368,880,342
386: 332,329
853: 852,441,368,397,54,351
850: 
904: 585,827,909,176,856,834,900
565: 737,275,787,499,893,732
870: 21,414,326,409,66,626
438: 460,421,304
832: 747,881,679,399,411,891
450: 417,448,325
401: 415,407,778
291: 293,766,792,276,361,309
399: 411,437,913,832,239,891
293: 766,291,792,460,421
857: 841,874,179,356,324,846
512: 231,564,695,759,627,789
732: 427,300,565,737,275,600,330
675: 819,353,205,679,798,884
905: 814,624,840,801,902,355
455: 239,544,773,350,644,328,382
300: 427,732,600,814,907,354
892: 769,768,349,446,877,204
774: 388,842,804,78,353,205
427: 732,300,400,330,403
304: 438
852: 441,853,368,442,322,431
306: 
377: 447,845,404
777: 799,688
309: 361,376,354,797,276,291
397: 318,441,853,351,897
311: 912
441: 852,853,322,397
313: 318,459
314: 848,811,373,337,876,338
315: 58,381,363,491,435
316: 895,385,327,367,806,414
317: 358,395,660
318: 397,457,313,897,459
319: 681,456,380,436,461
320: 749,408
321: 344,355,439,801,263,728
322: 852,441
323: 385,327,415,413,362
324: 846,885,857,356,451,440
325: 374,450,332
326: 870,414,385,23,413,409
327: 385,323,389,415,895,316
328: 644,331,455,382
329: 386,851,432,426
330: 400,394,893,427,732
331: 644,336,185,328
332: 386,325,426,348
333: 52,587,486,375,422,50
334: 432,452
335: 491,387,352,402,391,58
336: 644,338,331,876,185,828
337: 876,908,359,373,314
338: 644,336,876,314,811,350
339: 442
340: 341,410,728,766,460
341: 462,410,340,439,728
342: 370,880,458,392,406,379
343: 408,445,357,896
344: 355,439,321,867,668,390
345: 805,869,625,435,453
346: 828,596,790,817
347: 416,430,462
348: 398,332,62,685,426
349: 357,371,864,892,769,605
350: 239,455,811,913,644,338
351: 795,54,853,397,897,444
352: 402,459,391,335
353: 675,205,679,774,388,411
354: 907,797,300,403,309,376
355: 344,321,867,905,840,801
356: 540,888,857,179,324,440
357: 349,371,396,343,605,896
358: 317,400,404,395
359: 605,896,446,730,337
360: 395,403,376,454
361: 309,376,454,291,792
362: 406,413,407,420,323
363: 315,381,419
364: 451,434,440,405,372,378
365: 390,430,803,885,416
366: 462,410
367: 860,806,64,316,21,414
368: 852,853,392,431,880,54
369: 420,429
370: 880,342,379,700,52,375
371: 357,349,452,864,396
372: 202,378,405,449,364
373: 877,446,337,848,314
374: 62,325,417,19,418
908: 337,790,876,828
