957: 985,1032,1005,449,1060,1017
344: 321,972,390,1047,981,905
424: 88,1035,581,402,1005
974: 423,421,361,1023,1062
355: 902,905,321,990,624,403
379: 326,413,406,979,409
117: 326,413,585,1028,1047,981
865: 
994: 442,368,392,927,431
330: 427,565,893,400,394,358
443: 319,324,803,885,416
454: 1023,1021,360,317,361
460: 797,984,421
990: 427,1008,227,902,355,624
409: 1031,979,909,1046,379
433: 1072,396
1018: 686,318
128: 1048
339: 420,369,407,458
1057: 881,913,399,848,1068,314
404: 377,358,773,317
811: 644,350,338,314,337,239
437: 1044,353,399,798,928,411
794: 948
340: 984,341,410,992,438
1055: 363,387,625,315,435,335
367: 1059,1049,79,327,895,1069
1053: 
944: 775,942
381: 391,1050,402,625,1033,335
668: 982,969,964,841,434,846
977: 
846: 803,365,668,841,434
1016: 941,419,456,345
1072: 433,842,921,1022,1011
380: 453,393,456,721,436,412
827: 999,979,326,972,981,969
848: 1068,359,314,1057
981: 344,972,1047,117,326,827
1065: 781
413: 117,326,379,1066,362,1028
412: 436,380,456,345
1031: 999,979,909,409,1063,1037
335: 763,1033,381,625,1055,387
456: 453,380,1016,941,1071,412
387: 1055,363,805,763,335,1071
157: 227,998,832,951,928,411
1070: 176,1056,585,1028,1064
385: 323,1064,1066,401
333: 861,375,486,933,50,422
907: 354,360,263,1021,341
162: 581,486,370,392,444,1035
773: 394,358,404,447
372: 440,461,405,721,436,378
434: 347,462,668,964,846,365
334: 962,1029,426
451: 364,416,365,366,410
1008: 427,565,990,227,832,914
356: 1012,857,1004,874,440,405
365: 846,803,434,366,451,416
842: 892,1072,1011,1000,877,373
1022: 348,398,1029,921,1072,1011
608: 318,441,444,88,1035
625: 315,459,391,381,335,1055
712: 1001,1003
176: 1056,1070,585,951,998,512
383: 1019,455,893,394
921: 204,1029,1022,1072
348: 1022,398,938,426,1029
346: 408,445,359,337,320,338
431: 375,429,458,994,370
445: 346,408,343,320
370: 486,162,392,375,431
402: 381,1050,352,88,424
185: 730,331
1000: 1011,774,842,373,1058
391: 381,313,352,625,459
1049: 935,1059,367,886,1069,353,798
398: 1022,348,938,804,1011,774,205
422: 50,1046,614,861,333,909
797: 984,341,1023,1021,421,460
486: 581,933,162,370,375,333
1046: 50,422,342,406,409
1036: 966
419: 1016,941,805,948
436: 412,378,721,380,372
414: 798,951,928,935,316,1056
885: 803,443,324
942: 1062,944
935: 1059,1049,316,798,414
861: 614,1060,333,933,422,985
202: 
378: 436,372,461
204: 962,921
205: 886,388,1069,398,804,774
1061: 466
1038: 975
1027: 1004,1063,614,1060,1017,874
353: 437,1044,886,388,1049,798
881: 411,913,1057,399,832,914
358: 394,773,330,400,404
327: 417,895,389,1059,367,323
403: 624,395,355,321,300,439
938: 348,398,332,1054,804
988: 322,457,368,927
407: 425,448,339
416: 364,451,803,365,443
927: 392,351,988,994,368
1068: 848,359,446,1024,399,1057
799: 1045
444: 392,351,608,441,162,1035
338: 644,811,346,337,336,320
375: 429,431,486,370,50,333
923: 992,438
373: 1058,446,1024,842,1000,877,349
418: 417,895,450,374,1051
227: 157,998,832,902,1008,990
442: 994,368,458
447: 773
585: 176,1070,1028,117,512,1047
972: 344,390,981,827,969,964
914: 499,881,913,832,565,1008
730: 185
804: 1054,79,398,938,205,1069
423: 974,421
941: 1016,1071,419,805,456
462: 347,434,430,354,366,263
1066: 385,1064,362,1028,413
239: 499,314,913,350,811
430: 300,439,347,462,354
369: 420,339,425,415,401
394: 358,773,893,330,383,455
928: 798,951,414,437,411,157
1062: 942,974
1004: 1063,1027,1037,874,1012,356
497: 1025
452: 962
998: 227,157,951,176,902,512
376: 354,360,395,300,377
1067: 328,336,644,331
975: 1038,618
459: 625,315,313,391
439: 300,430,321,390,403
721: 911,380,393,372,405,436
1069: 205,886,804,79,367,1049
763: 384,1033,335,387,453,1071
1047: 344,981,585,117,512,905
390: 344,972,964,439,347
1025: 1001,497
644: 350,811,338,328,1067
964: 668,969,972,390,347,434
962: 204,1029,334,452
263: 366,410,462,907,354,341
817: 
1017: 911,874,1060,957,449,1027
342: 50,1046,420,429,406,415
499: 893,916,239,914,913,565
428: 313,352,318
1042: 982,999,1037
448: 425,389,325,407,417
581: 486,933,162,1020,424,1035
781: 971,1065
466: 1061
374: 329,1051,418
924: 
352: 313,428,88,391,402
1024: 373,1058,446,1044,399,1068
384: 763,1033,1032,449,453,393
415: 406,362,401,420,369,342
392: 927,351,444,994,162,370
386: 329,332,62,432
853: 
1035: 88,424,444,608,581,162
351: 392,927,444,397,441
565: 427,330,1008,893,499,914
1052: 322
438: 923,992,410,340
832: 227,157,411,881,914,1008
450: 325,417,418
401: 362,415,425,369,385
331: 336,185,1067
399: 437,1044,1024,1068,411,881,1057
1012: 841,857,356,1004,1037,982
857: 1012,841,356,440,324
512: 902,905,176,585,998,1047
337: 359,314,346,811,338
1033: 763,384,335,381,1050,1032
905: 902,512,355,321,344,1047
455: 383,394
300: 439,430,395,403,354,376
892: 842,877
774: 1011,1000,398,205,388
427: 330,565,1008,990,624,400
971: 781
1048: 128
306: 
377: 404,395,376
777: 
1023: 1021,454,361,797,974,421
397: 351,441
1020: 581,933,985
441: 318,608,397,351,444
313: 428,352,391,459
314: 848,337,913,1057,811,239
315: 625,459,435,1055
316: 935,1059,323,1064,414,1056
317: 361,404,454
318: 608,441,1018,428
319: 443,324,461
320: 336,346,445,338
321: 344,905,355,403,439
322: 988,54,1052,368
323: 385,327,389,1059,316
324: 319,443,857,440,461,803,885
325: 450,448
326: 117,413,379,827,979,981
