9266: 9877,9280,9718,9348,9602,9523
966: 886,889,965,1042,892
7649: 7565,7650,7478,8209,7733
9902: 9715,9903
9812: 9514,9743,9291,9980,9264
5678: 5776,5578
3674: 3675,3774
972: 430,9809,9933,1048,827,897
973: 1048,827,758,563,760,1125
9249: 5331,9583,9562,9360,9429,5327
9800: 9691,9634,9787
8655: 8718,9005,8587,8898,8779
977: 1052,1286,762,902,1203
978: 1367,1369,1052,501,1131,9706
7741: 7742,8144,7905
980: 1623,502,9322,9403,181,100
9876: 9955,3635,9927,9766,9922
982: 1134,1136,1295,1057,9506
5683: 
9720: 9813,1820,9708,2173,2451
8705: 8938,8882,8766,8507,8824
7296: 7383
5258: 5359,9533
5031: 5124,5023,5136,5027,5036
989: 774,1066,9268,1216,1297,1545
10009: 7155,9517,9880,10012
6056: 6155,5958,6055,6249,6441,6537
5956: 6147,6244,6048,6144,6242,5957,6047,6052
9451: 2190,9954,2098,2010,2189
6911: 6637,6910,6823,6448,6912,6731
4266: 4367,4165,4166
996: 848,1069
997: 716,9365,527,1071,1227,1148
4783: 4683
5355: 5154,5256,5151,5455,5852
3822: 3624,3925,3722,3821,3922,3928
3661: 3364,3860
6759: 6665,6853
9536: 704,9298,774,9268,9577
9320: 9279,9254,9443,9409,9342,9397
5000: 
1006: 1078,9745,787,858
1007: 1395
10016: 9906,9898,9914,9847
1009: 1160,1159
8891: 8779,8835,10030,8776,8587
5093: 5194,5092
7570: 7396,7569,7821,7737
1013: 939,1170,1169
1014: 938,939,9741
8191: 7958,9587,9426,8262,9836
6583: 6582
7023: 6932,6931,7022
9872: 9964,9873,6337,9658,6437,6248
1019: 9399,9819,943,1097,1507,1340
7462: 7292,7631,7289,7375,7713
4006: 4007
9811: 9863,9673,9794,9749,9827,9858
4029: 3928,4332,4030,4132,9262
9602: 5142,9454,5141,9280,9266,9523
1025: 1180,801,948,1105,1263
8199: 8274,8197,8044,8276,8624
1027: 1105,874,466,730,670,9760
7022: 7020,7199,7110,7023,6931
3779: 
7885: 7719,7721,7804,7884,7965,8046
3803: 3903,3904
8261: 8033,7880,9346,8110,9376
5419: 5421
1034: 1035,1111,740,884,959,1272
1035: 1111,1034,1438,1272,1436,1270
5294: 5394,5194,5295,5395
10018: 9985,9820,9755,9871,9549
5841: 
7707: 7451,7780,7703,7870
7539: 7451,7780,7452
10038: 10041,9957,3434
1042: 1196,892,966,1193,1276
1043: 1198,1527,9295,9247,683,1611
1044: 1045,10026,1281,1362
1045: 10026,1044,754,1282,1281
5585: 
3839: 3741,3835,3742,3837,3444,3743
1048: 973,827,972,1124,897,1125
9334: 9448,9617,9938,9353,9356,9917
9862: 9742,9671,9997,9845,9970,9286
3680: 3780
1052: 977,1286,762,501,1367,978
6303: 7252,6593
9731: 10021,9961,9924,9859,9816
9721: 9959,9751,9718,9929
5776: 5678,5775
1057: 1133,9433,9506,1709,1134,982
7877: 7801,7713,7954,7631,7548
8146: 7825,7743,8066,8145,8222,7988
1060: 697,835,910,512
4978: 4979
7309: 7396
6441: 9377,7086,6249,6056,9607,6537
9641: 9381,9391,9625,8908,8343
5177: 5277,5278
1066: 989,9268,9493,1545,1067
1067: 1548,1066,1302,9493
1068: 709,9958,9358,1303,1145
1069: 996
7888: 7641,8352,7723,8126,8278,8625
1071: 1387,1721,1227,1225,997,716
6847: 6939,7122,7123
5144: 9302,9408
9890: 9921,9897,10028
1075: 1076,1312,718,1309,1392
1076: 1312,1075,1152,9245,718,9635
9066: 9109
1078: 1006,929,1152
1079: 1396,9780,9905,1483
1080: 1395,9905,1483
5621: 5620,5520,5720,5422,5722
3606: 
9963: 8599,9942,10022,9831,9651
6270: 
7932: 8171,7770,8093
9571: 10005,10039,9824,9982,9556,10003
1087: 864
8170: 7929,7765,7425,7682
1089: 
5274: 5374,5375
9607: 6629,6537,6441,9377,9638,9308
1092: 1170,1169
5421: 5322,5220,5419,5520
9583: 9249,5230,5331,9360,9452
1095: 794,9637,9415,1336,1421
9746: 9958,9380,9757,9298
1097: 1507,1178,729,943,1019
9322: 329,9445,9403,9287,980,502
7562: 9588,9355,7300,7475,7563,7813
7903: 7821,7902,7739,8292,8064,8142
8869: 9063,8813,8976
9512: 6541,6724,9543,9540,6637,9406
4569: 
9452: 9678,9360,9583
1105: 874,1027,670,1025,801,1347
4665: 4565,4463,4462,4766,4667,4664
4939: 4736
1108: 1347,1185,955,9371,359
8369: 8219,8221,8296,8707,8440,8770
1110: 359,1187,9427,1111,740,1351
1111: 1035,1034,740,1110,1351,1270
7599: 7682,9998,9447,7601
4685: 
6414: 9475,6320,6416,9511,6510,6512
9927: 9978,3634,3734,9876,3635,9766
4703: 
5664: 5765,5663,5466,5564,5668
1118: 1276,1197,1196,9372
9514: 9812,9388,9321,9488,9264
8208: 7386,7209,7560,7974,8357,9467
6249: 6055,6052,6056,6148,6441,7086
9760: 670,9707,9736,730,9829,1027
7200: 7953,7289,7375,7460,7110,7630
1124: 1202,372,897,1048,1125
1125: 694,902,1048,973,1124
9791: 9775,9699,394,9345
3842: 3838,3154,3057,3646,3450,3741
6647: 6832,6645,6648,6552
5092: 5192,5093
9441: 840,9590,9804,704
1131: 9676,9706,1369,978,1619
1132: 9439,1619,1290,1211
1133: 1057,9433,1709,1539,1973
1134: 1709,1542,1375,982,1057
4853: 4644,4654,4643,4757,4855,4955
1136: 1295,9430,1215,341,1375,982
6280: 
9345: 9416,9791,9775,233
8373: 8301,8227,8225,9045,8647
7127: 7128,7037,7217
9402: 9465,10034,9643,9354,7276,9499
5951: 5856,6047,9578,9455,5662
4345: 4346,4450,4241,4444,4440,4448
6939: 6847,7122,7298
1145: 1303,1306,1068,709,9316,9470
3612: 3711,3514,3615,3713
6626: 6906
1148: 1472,1556,1228,997,527,1227
9759: 9485,9796,9790
9777: 4638
7532: 9550,9458,7003,6915,7095,7007
1152: 1076,1312,9245,1078,1477
9956: 9843,9586,9674,9830,9856
9447: 9434,9373,7599,9998,7601
9991: 9676,9706,9468
9690: 9695,9944,9763
9958: 9746,9380,9757,1068,9818
4491: 4391,4390
1159: 1009,1240,1314
1160: 1009,1240
4650: 4440,4338,4442,4548,4644,4654
4871: 4872,4870
9678: 9480,9360,10025,9711,9452
9589: 9383,9923,9809,9326,9273
8830: 8440,8770,8645,8708,9127,8886,9130
8838: 8837,8841
9456: 9545,9378,9277,9984,9686,9828
8990: 9038,8989,9194,8991,9039
1169: 1170,1092,1013
1170: 1092,1169,1013
8727: 9623,9260,8526,8236,8158,7918
9326: 754,217,9273,9383,9589,371
7092: 7360,7000,7003,7002,9310,9458
9805: 9967,9647,9650
4192: 4293,4292
5695: 
8453: 9448,9617,8380,8455,8382,8452
1178: 1097,1507,729,1594,1510,1767
9457: 9559,9466,9531
1180: 1025,948,1263,1428,1261,1514
5302: 5403,5202,5201
9357: 9342,1399,9761,9397,1238,1318
9704: 9796,9679,9790,2938,3333
4773: 
1185: 1108,359,1187,1515,1600
6058: 5964,6349,5961,6155,5959,6347
1187: 359,1110,1185,1602,1600,1351
6084: 6085
7276: 7190,7099,9499,9465,9402,7617
9140: 9102,8273,8419,8970
9975: 9817,10006,9725
6105: 6007
1193: 1439,1272,959,1042,1276
5852: 6338,6339,5355,6336,5455
6896: 6708,6516
1196: 1042,892,1276,1118
1197: 1276,1118,1439,1524
1198: 1043,1527,9247,1525,1610
5372: 5370,5467,5272
7328: 7238,7327,7757,7847,7505,7503
3628: 3627,3531,3335,3729,3727
1202: 1124,372,1203,1282
1203: 1282,1281,1202,977,1286
9980: 9291,9363,9743,9812
8766: 8365,8292,8142,8704,8824,8705
6291: 6388,6290,6387
6900: 
9263: 9461,9393,9460
9475: 6414,6320,6022,6316,9384,9511
4789: 4891,4892,4890
1211: 1291,1290,1132,9527,1706
9865: 9757,9818
4655: 4555,4858,4757,4553,4548,4654,4658
7237: 7150,7146,7325,7238,7327
1215: 1297,341,1136,1375,1800
1216: 1297,341,840,9248,774,989
9875: 9344,9271,9904,9649,9740,9795
8451: 8589,8452,8230,8307,8380,8521
10031: 9977,9880,9779,9753,10012,9714
5125: 5224,5225,5124,5136,5129
9966: 9978,3634,3239
9839: 9920,10042,9773
9828: 9984,9681,9450,9456,9545,9739
8821: 9070,8984,8983,9292,8874,9236
1225: 716,9470,1306,1806,1071,1721
7086: 6441,9377,9362,6249,6439,6148
1227: 1387,1071,1553,997,1472,1148
1228: 1148,1556,527,9495,927,1307
9303: 9509,9449,9453,9852,9754,9885
3771: 3772
9462: 9797,10000,9422,9442,9256,9489
7542: 7283,7014,7456,7368,7627
7052: 
9511: 9384,9575,6414,9475,9601,6510
5910: 6009
8186: 9436,8333,9534,8031,7953,8032
8710: 8647,8888,8513,8444,8579,8995
1238: 2262,1732,2170,9357,1399,9397
9313: 9502,9403,9287,9526,9330,9433
1240: 1160,1159
4521: 4514,4616,4621,4415,4417
3734: 3533,3731,3932,3634,9927,3635
6114: 5916,6117,5917,6215
5447: 5548,5647
9556: 9982,9317,9297,9629,10005,9571
1246: 1494
4236: 3934
1248: 941
10023: 9965,9671,9970
9901: 9305,6139,6335,9658,10035,9941
1251: 
3646: 3450,3153,3449,3743,3741,3842
6622: 6902,6716
9438: 9854,9787,9892,9407,9661,9767
3624: 3822,3526,3625,3925,3722
8357: 7811,7974,8208,9477,9467,8356
8917: 8916,8807,8805,9018
4997: 4897
7440: 7353,7265,7352
7478: 7564,7565,7649,8209
1261: 1428,1427,1180,948,872,9551
9420: 9613,9618,9307,9640,9217,9277
1263: 1347,1180,1025,1514
8126: 8422,8046,7804,7723,7888,8278
8278: 8625,8867,7888,8422,8126,8688
4839: 4638,4838,4637,4941
8178: 8101
7954: 8032,7713,8333,7877,7801,7876
8336: 9886,8265
1270: 1777,1436,1035,1111,1351
6645: 6550,6549,6552,6647
1272: 1438,1439,1193,959,1035,1034
9643: 9508,9310,9936,9354,10034,9402
9548: 9125,9242,9615,9863,9672,9507
9846: 9738,9754,9885
1276: 1197,1118,1196,1042,1439,1193
10039: 9571,9824,10003,9762,9789,9727
3641: 10011,9932,3347,3448,3545
8721: 8898
1280: 683,9758,823,1444,1698
1281: 1203,1282,1045,1044,1364
1282: 1203,1281,754,1202,372,1045
4364: 4263,4463
9874: 9737,9665,9899,9774,9747,9669
4694: 
1286: 977,1052,1203,1364,1367
8449: 8450,9132,8376,8378,8649
7996: 8158,7668,8075,8076,8234
9395: 9505,9344,9712,9740
1290: 1619,1704,1132,1620,1706,1211
1291: 1793,1211,9428,1706,1622
9601: 9724,9860,9575,9511,9309,6510
4891: 4789,4892,4890
9343: 9614,9471,9867
1295: 1136,9430,9259,834,982
4284: 4285,4385
1297: 1216,1215,989,1461,1545
9360: 9480,9678,9429,9452,9249,9583
9935: 4030,3733,9955,9328,9262,9814
3932: 3731,3734,3829,3929,3733,3635
9505: 9395,9344,8729,8663,9359,9712
1302: 9493,9358,1303,1384,1067,1548
1303: 1384,1306,1145,1068,1302,9358
4582: 4481,4683
7425: 7765,7428,8170,7682,9998
1306: 1303,1384,1145,1225,9470,1806
1307: 1309,1727,1473,927,1556,1228
8143: 8219,7905,8065,8144,8064,8439
1309: 1473,1307,927,718,1075,1392
6283: 6282,6185,6284
4603: 4502
1312: 1076,1075,1152,1477,1644,1476
9713: 9990,9516,9520,3531,3335,9957
1314: 1159
9408: 9302,9574,9352,9482,5044,5144,5047
4216: 4319,4318,4010
8383: 8307,8380,8309,8154,9284,8382
1318: 2728,2540,9357,1399,9761,9700
3819: 4123,3821,3817,3820,3915
8943: 8649,9045,8301,9982,9317
5036: 4929,5027,5142,5138,5031
8659: 
7670: 7413,7587,7836
5594: 5495
7190: 7276,7099,7191,7279,7617
1326: 1408,9730
1327: 
6628: 7085,9817,9725
5361: 5163,5363,5060,5159,5755
6246: 6439,6248,9964,7085
4559: 4462,4459,4458,4453,4661
7935: 8015,7934,7771
6706: 6516,6514
1334: 
6201: 
1336: 1502,1504,1419,9415,1095,1421
9045: 8373,8943
3586: 3686,3487,3486
6038: 9401,6326,9911,9341,9432,9644
1340: 1506,724,1019,9399,1507,1592
5833: 5633,5335,5533,5536,5933
6448: 6357,6823,6541,6450,6637,6911
9519: 9285,9594,9340
9008: 9007
9588: 9355,7562,9252,7813,9379,9593
5304: 5204
1347: 1108,1263,1105,955,670
9468: 9473,9676,9991,9439
6022: 6021,6118,6219,6316,9384,9475
4687: 4585
1351: 1602,1110,1187,1111,1270
5901: 5801,5902
9193: 9161,9239,8987,9081,9037,9219
9295: 9528,9247,9758,9918,1043,683
9276: 9830,661,9270,731,529,9674
5889: 5789
9024: 9069,8868,8921
3774: 3675,3674,3874
5601: 
3701: 3700
5392: 5393,5492
1362: 1529,823,1044,9962
9685: 9341,9432,9278,9908,9847,9914
1364: 1532,1446,1281,1286
9338: 743,9446,9537
6278: 6180
1367: 1449,1369,978,1052,1286
9012: 9059
1369: 1449,1367,978,1131,1619
7008: 7009,7007,6916,7098,7456,7102
5281: 5180
6695: 6696,6886,6890,6308,6598,7160
6043: 5650,5750,6041
5390: 5389,5490
1375: 1542,1134,1136,1215,1800
3818: 3820,3717,3722,3421,3519,3526
7763: 8462,8006,8163,8008
9596: 9971,9497,8496,8205,9368
9881: 9492,9581,9995,9653
6662: 
5121: 5220,5023,5123
9437: 9592,9353,9893,9336
5562: 5466,5564,5366,5462,5754
1384: 1303,1306,1302,1548,1549,1806
7965: 7884,8044,7885,8046,8276
6009: 6010,5910
1387: 1071,1553,1721,1227,1722
3957: 3857,3956,3858,4057,3953
5813: 5715,5812
4483: 
5649: 5550,5548,5650,5847
1392: 1729,1075,1309,1557,1816
9561: 9301,7360,7184,10019,9667,9508
9274: 6784,6688,7066,9299,9253,9631
1395: 1007,1080
1396: 1079,9780,9895,1561,1562
5010: 4910,5110
10028: 9897,9825,9890
1399: 9357,1732,1238,2822,2728,1318
9302: 9808,9574,9408,5144,5247,9604
9521: 4232,4336,9269,4330,9483,9282
5912: 
5663: 5765,5664,5761,5662,5564,5856
3715: 3713,3817,3615,3717,3812
6126: 6028,6223,6226,6323,5826,6122
1406: 1573,1572,1571
4493: 4393,4494
1408: 9730,1326
9070: 8821,8984,8695,8630,8978,8874
5104: 5204
4131: 
1412: 1841,1666
9277: 9456,9378,9640,9420,9618,9686
1414: 1418,1417,1500
6376: 6375
6327: 6420,6421,6326,9278,9432
1417: 1418,1414
1418: 1414,1417
1419: 9283,9415,1420,1502,1336
1420: 1500,9283,1419,9665
1421: 1849,1762,1095,1504,1336
8716: 8715,8776,8587,8654,8590
9809: 972,9933,9589,9923,9273,897
9415: 9283,1419,9251,1095,9637,1336
4438: 9538,4642,9498,4442,4644,4643
9646: 10027,9887,9513,9599,9723
1427: 1428,1261,872,1682,1512,1510
1428: 1427,1261,1180,1513,1514,1512
4141: 3949,3946,9591,4139
9779: 9977,10031,7160,9753
9329: 9416,9565,9487,9837,9775,9950
7905: 7740,7739,7741,8064,8143
7865: 7704,7787
8905: 8904
9460: 9782,10040,9580,9263,9393
1436: 1777,1270,1035,1438,1778
4045: 3949,3950,4343,4139,3951
1438: 1439,1272,1035,1436
1439: 1438,1272,1193,1276,1197
7146: 6964,7145,7237,7325
8008: 8165,7763
7988: 8372,7743,8146,7744,8069,8222
9836: 9886,8191,9587,9702
1444: 1698,1529,823,1280
6212: 6215,6797,6209,6307,6507
1446: 1532,1364,1529,1616
7673: 7327,7757,7413,7587,7325,7756
7037: 7128,7127
1449: 1367,1369,1532,1617
5142: 9454,5138,9602,5141,4929,5036
4146: 4155,3951,4347,4343,4240
9869: 9974,634,9806,9487
9497: 8282,8811,8496,9368,9584,9596
9769: 9656,9728,602,807,9823,416
5163: 5361,4964,5363,5062,5060
4716: 4815,4817,4719
9708: 9903,9722,9813,9720
8679: 8550,8412,8481,8799
5920: 6021,6118,5720,5722,5819,6018
6629: 9607,6537,6347,6631,6820,9308
1461: 2156,1800,1297,1630,1545
9469: 9309,6419,9801,9417,9494
5736: 5337,5839,5637
9236: 8874,9450,8821,9292,9545
9508: 9643,9310,9936,9561,7360,10019
9658: 6335,6337,9901,9872,9873,9941
9666: 9726,9849,9648,9979
9763: 9989,9993,9347,9690,9944
4314: 4415,4417,4319,4422
6439: 6148,6248,6246,7086,9362
9860: 9724,9601,6508,9575,6984,9696
1472: 1148,1556,1553,1227,1810,1899
1473: 1309,1727,1307,1816
9325: 9261,9364,9463,9398,9476,9608
9489: 9331,4241,4444,9256,9797,9462
1476: 1312,1644
1477: 1644,1561,929,1312,1152
9071: 10007,9235,8928
6733: 6917,6731,6639,6823,6549
7870: 8029,7703,7707
7434: 9253,9517,9636,9977,9880
7265: 7354,7440
1483: 2361,1079,1080
9606: 2552,2363,9389,9267
3777: 3678,3776,3778
5847: 5650,9680,5649
1487: 1738,1739
1488: 1566,1562,1644,1729
3639: 3345,3445,3643
7839: 8160,8081,7503,7757,8386,7756
3835: 3741,3839,3837,3838,9374,3940
7033: 6941,7300,7563,6849,7389
3713: 3715,3615,3711,3612,3712,3812
1494: 1246,9677,9765
9074: 9214,9072
9858: 9827,9811,9794,9996
1497: 1931,1755,9579,1582,9327,1844
8907: 8480
7581: 7319,7231,7494,7582,7750
1500: 1420,1414
9392: 9633,4529,9483,4427,9269,4526
1502: 1759,1504,1336,1419,9737,1583
5722: 5724,5621,5720,6021,5920
1504: 1502,1759,1336,1849,1421,1760
9544: 8792,8457,9359,9952,8597,9386
1506: 724,1676,1340,1592,1853,1851
1507: 1097,1178,1019,1340,1592,1767
9802: 9672,9507,9558
4468: 
1510: 1682,1594,872,1427,1178,729
5548: 5447,5649
1512: 1682,1428,1427,1513,1772
1513: 1599,1515,1514,1428,1512,1772
1514: 1513,1515,1180,1263,1428
1515: 1599,1513,1514,1185,1600
6916: 7009,7007,7008,6917,7095,7010
8213: 8138,8137,8363,7979,8502,8639
8015: 7935,7934
6720: 6528,6813,6624,7083
9990: 9516,9713,9771,9815,10041,9957
5159: 5060,4957,4856,5361,5157
7794: 8031,7630,9289,7545,7371,7711
6481: 6385,6480
1524: 1608,1525,1197
1525: 1608,1524,1198,1610
5966: 6256,6065,5965,5868,5870,6062
1527: 1198,1043,1782,1610,1611
9376: 8262,9413,9484,8261,9346,8110
1529: 823,1362,1446,1444,1616
10010: 9822,10001,2778,2973,9244,9810
9483: 9633,9392,9269,9521,9282,9459
1532: 1446,1364,1449,1617,1616
5403: 5302
3858: 3860,3857,3957
4177: 4176,4278
9577: 9493,9358,9536,9298,9380,9268
8457: 8792,9544,8161,8387,8596,8597
5370: 5372,5467,5171,5269,5272
1539: 2061,1973,9502,1133,2151
8879: 8881,8639,8987,8502,9080,9122
3780: 3680
1542: 1134,1375,1800,2065
7505: 7847,9525,7328,7503,8161,7675
9258: 9412,9723,9513,9538,9573
1545: 1630,1297,989,1066,1461
7711: 9705,7627,7283,7371,7794,9289
6514: 6705,6706
1548: 1067,1805,1302,1384,1549
1549: 1893,1894,1806,1384,1805,1548
6478: 
9968: 5352,9549,9909
7431: 7521,7164,7345,7344
1553: 1387,1227,1472,1897,1810
9735: 9952,8597,10022,8460,8005
4525: 4423,4526,4529,4523,4626,4527
1556: 1472,1148,1228,1727,1307,1899
1557: 1816,1729,1392
9732: 68,42,9850
7973: 8356,7890,8497,7558,7811,8565
6705: 6514,6418
1561: 1477,1644,929,1396,9895,1562
1562: 1488,1566,1644,1561,1396
3837: 3839,3835,3444,3339,3536,9374
9421: 9371,9642,9496,9655,955,9707
7627: 9705,7711,7368,7283,7542,7625
1566: 1488,1562
4069: 4169,4068
3915: 3812,4118,3817,3819
9229: 9185
8995: 8579,9127,8710,8888,9600,9297
1571: 1572,1406
1572: 1571,1573,1406,1740
1573: 1406,1572
10032: 9591,9422,9994,9582,9375,9947
5882: 
1576: 
9851: 10,31
1578: 9677
1579: 1836
5508: 5408,5509
4053: 3755,3950,3956,4155,3951,3953
1582: 9579,2387,2483,1755,1497
1583: 1935,9737,1502,1759,9669
5977: 5978,5878
5551: 5348,5848,5849
9253: 9517,7434,9631,9299,9636,9274
4448: 4453,4553,4548,4450,4345,4440
9745: 1006,9882,858,10008
6378: 6474,6282
8282: 8811,9497,8497,8496,8631
5455: 6140,6336,5151,5355,5852
1592: 1853,1855,1767,1507,1506,1340
7638: 7555,7804,7723,7550,7467,7721
1594: 1946,1682,1510,1178,1767,1769
5317: 5417
5087: 5086,4986
9480: 9678,9360,9429,9294,10025,9503
9564: 9610,9546,9504,9560,9613,9307
1599: 1513,1515,1687,1600,1772,1861
1600: 1602,1687,1185,1187,1599,1515
9166: 9167
1602: 1687,1600,1351,1187
8614: 8677,8478
5337: 5536,5736,5839
8794: 
9458: 9550,7532,9354,7092,7003,9310
9342: 9357,9761,9397,9320,9443,9246
1608: 1525,1524,1867
4087: 3986
1610: 1957,1782,1525,1198,1527
1611: 1784,1043,1527,683
4100: 4000,4201
4294: 4293
9157: 8495,9027,8978,8874,9976
6371: 6467,6275
1616: 1617,1529,1532,1446
1617: 1703,1616,1532,1449
3857: 3956,3957,3856,3858
1619: 1704,1290,1369,1131,1132
1620: 1878,1790,1706,1704,1290
9486: 9928,9390,9705,9729,9289,9534
1622: 2056,1881,1291,1793,9611
1623: 2240,980,2148,502,100,2333
5964: 6058,5965,6349,5961,5769
4838: 4837,4637,4839
5269: 5171,5070,5366,5370,5467
7268: 7777,7176,7179
3934: 3935,4236
8636: 8878,8499,8632,8429,8820
1630: 1716,1545,1461,2156,1978
9662: 9822,10001
8677: 8614,8478,8676
8861: 8683,8968,8960,8619,9017
5922: 5426,5725,6121,5724,6219
6843: 
7650: 7565,7649,7393,7735,7899,7733
4453: 4553,4448,4450,4354,4559,4458
4941: 4839,4840
9929: 9718,9348,9721
9348: 9718,9929,9266,9523,9703
5848: 6041,5551,5849
5550: 5649,5650,5750
5202: 5201,5302
1644: 1477,1561,1312,1476,1488,1562
9723: 9258,9646,9513
8075: 7993,8074,7913,7996,8076
9749: 9567,9615,9546,9827,9811,9863
9848: 9710,10019,9667,9884
4422: 4322,4423,4319,4218,4314,4417
8392: 8168,8603
1651: 2361,2270,1996
7630: 7794,8031,7545,7460,7953,7200
5328: 5327,5329,5225,5426,5725
9494: 9417,9684,9469,6607
7761: 8084,8005,8389,7759
7110: 7022,7199,7460,7200,7289
10042: 9920,9529,9839,9362
8597: 9735,9952,8387,8460,9544,8457
9863: 9811,9673,9749,9615,9548,9672
4332: 3922,3928,4029,4329,4232,4132
7953: 7200,7375,8031,7630,8186,8032
4462: 4459,4559,4463,4665,4661,4664
4004: 3903,3904,4104
7680: 7155,9785
9318: 9664,9960,9501,9128
1666: 1840,1412
9612: 9551,9405,10004,9257,9770,728
9824: 10005,9571,10039,9664,9727
9998: 7682,7599,7425,9447,9373
7380: 7467,7293,7555
9680: 5847,9652
7000: 7360,7092,7184,7002
9520: 3333,3431,3330,9516,9713,3531
6671: 6672,6575,6576
9700: 9709,9717,9761,2540,1318,2825
1676: 1506,724,794,1762,1851,2030
9518: 7847,9525,7419,7417,9400,9559
9750: 8718,9005,9692,9293,9594,9340
7163: 6886,6978
6011: 6010
5961: 5571,5668,5959,6058,5964
1682: 1946,1594,1512,1510,1427
9510: 9997,9532,2770,9286
8898: 8721,8658,9592,8655,9005,9336
7428: 7425,7775,9373
8020: 7618,7279,7617,9989,9993,7942
1687: 1602,1600,1599,1861
5300: 5400,5200,5299
4369: 4269,4470
5380: 5379,5280,5480
9798: 9655,9829,10037,9781
9792: 9873,9941,9992,10006,9776
3956: 3857,3957,3856,4053,3755,3953
8978: 8630,9070,8495,9157,8874
6215: 6797,6410,6117,6114,6212
4849: 4955,4947,4944,4949,4845,4852
7011: 7103,7010
1698: 1444,1280,1784
4585: 4687
9931: 2570,2669,9949,9888,2767,2576
1701: 
9896: 9341,9644,9906,9914,10020
1703: 1617,1704
1704: 1619,1290,1703,1620
9353: 9592,9356,9437,9334,9917
1706: 1878,1620,1290,1291,1793,1211
6516: 6706,6896,6708
9517: 9253,7434,9631,9880,10009
1709: 1134,1133,1057,1973,2153
9993: 9989,9763,9465,9944,8020,7617
5148: 5151,5145,5247,5150,5154
3997: 3897,3998
8624: 8866,8422,8276,8688,8199,8274
9018: 8683,8805,8968,8917
8743: 9016,9010,9017,8960
1716: 1630,1978,1890,1803
9623: 8727,9616,9260,8527,8526,9628
3743: 3545,3449,3646,3741,3839,3742
9399: 1019,9819,9500,9382,724,1340
9730: 1408,1326
1721: 1387,1071,1225,1894,1806
1722: 1387
9465: 10034,9402,9944,7276,9993,7617
8593: 8661,9938
9994: 9422,10032,9870,9947,9838,10000
5902: 6001,5901
1727: 1473,1307,1556,1899
5606: 5705
1729: 1392,1488,1557
6307: 6209,6403,6212,6507,6405,6308
4165: 4164,4166,4266
1732: 2262,1238,1399,2822
9906: 10016,9898,9914,9896,10020
9573: 9538,4642,9258,9412,9352,4641
8165: 8462,8008,8391
5108: 5007
6338: 6339,5852,6336,6139,6436,6335
1738: 1739,1914,1487,1912
1739: 1738,1487,1740
1740: 1572,1739
3929: 3829,3826,3932,4030,3733
8119: 8483,7880,7962,8120,8616
9085: 8886,8885,9130,9894,9126,9128
4211: 
4115: 3812,4118,4318,4117
9248: 840,9590,9366,9430,1216,341
1747: 2664,2666,2021,1756,1846,2205
9961: 10021,9267,9731,9554,9389,9859
8908: 8197,9641,8620,8271
7475: 7300,7122,7123,7646,9355,7562
6967: 6781,6973,6969,6966,7060
9818: 709,9757,9865,9958
9813: 1820,9720,9708,9722,9645,9335
9814: 9897,9825,9922,9935,9955,9328
1755: 2578,1931,1497,1582,2672,2483
1756: 2021,9361,9542,1846,1747
4523: 4626,4525
1758: 9361,9669
1759: 1502,1504,1847,1583,1760
1760: 2119,2303,1759,1504,1849,1847
4819: 4918,4823,4826,4821
1762: 1849,1421,2028,1676,2030
7945: 8026,7946
9821: 9719,596,9270
9245: 9552,9363,9635,1076,1152
3950: 4053,3850,3949,4045,3951
1767: 1592,1855,1507,1178,1594,1769
9495: 527,9488,9264,9530,1228
1769: 2036,1946,1594,1855,1767
9331: 4444,9489,9797,9522,9799,4338
5186: 5185,5086,5287
1772: 1861,1599,1513,1512
9011: 8964,9060
4169: 4069,4168,4068
7066: 7252,6593,9299,6688,9274
9529: 9920,10042,9377,9362,9638,9943
1777: 1436,1270,1778,1864
1778: 1777,1436
6541: 9512,6724,6350,6260,6450,6637,6448
9944: 9465,10034,9695,9690,9763,9993
8145: 8513,8222,8296,8066,8146,8221
1782: 1957,1610,1527,2047
7467: 7380,7293,7550,7555,7638
1784: 1611,683,1698
9940: 10002,9788,9316,709
8663: 8729,8662,9616,9505,9344,9271
8639: 8881,8879,8213,8363,8703,8502
9790: 9759,9796,9704
6517: 6709
1790: 1878,1620
9576: 9283,9251
6920: 6917,7010
1793: 1291,1878,1706,1622
9794: 9811,9673,9858,9996
9119: 9234,9077
6627: 
3940: 9425,3942,3835,3838,3550,9374
6820: 6631,6348,6629,9308,6724,9543
9628: 9419,9904,9623,9616,9260,9271
1800: 1461,1215,1542,1375,2065
9332: 3536,9374,9772,9425,9620,9396
8616: 8120,9625,8119,8483,9568,9391
1803: 1892,2251,1716,1805,1890
9592: 9353,9356,9437,8658,8898,9336
1805: 1548,1893,1549,1892,1803
1806: 1894,1549,1384,1306,1225,1721
9692: 9005,9750,9893,9336,9786,9293
6464: 
8363: 8061,7979,8703,8213,8639
1810: 1987,1901,1899,1553,1472,1897
5528: 5928,5727,5329,5230,5331,5332
5680: 5581
9946: 318,10026,9879,9962
6139: 9901,9305,9265,6336,6338,6335
8715: 8776,8716,8450,8654,9132,9857
1816: 1557,1473,1392,9250
4910: 5010,4809
5699: 
3809: 3810
1820: 9813,9720,9645,2639,2638
8729: 8662,8596,8663,8792,9359,9505
1822: 1912,1909
